,id,abbreviation,name,code,stoichiometry,is_transport,equation,definition,reversibility,direction,abstract_reaction,pathways,aliases,ec_numbers,deltag,deltagerr,compound_ids,status,is_obsolete,linked_reaction,notes,source,...23,...24
173,rxn43930,phenylalanine N-hydroxylase,phenylalanine N-hydroxylase,(1) cpd00007[0] + (1) cpd00066[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd20960[0],-1:cpd00007:0:0:O2;-1:cpd00066:0:0:L-Phenylalanine;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;2:cpd00067:0:0:H+;1:cpd11630:0:0:Flavin;1:cpd20960:0:0:N-Hydroxy-L-phenylalanine,0,(1) cpd00007[0] + (1) cpd00066[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd11630[0] + (1) cpd20960[0],(1) O2[0] + (1) L-Phenylalanine[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) Flavin[0] + (1) N-Hydroxy-L-phenylalanine[0],?,=,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); PWY-7824 (prunasin and amygdalin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-12066,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00066;cpd00067;cpd11630;cpd20960;cpd21035,OK,0,null,HB|GCP|EQP,Primary Database,AT5G05260 // G-44754,RXN-12066
174,rxn14305,R08673,"tetrahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",(2) cpd00005[0] + (2) cpd00007[0] + (1) cpd17415[0] <=> (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17438[0],"-2:cpd00005:0:0:""NADPH"";-2:cpd00007:0:0:""O2"";-2:cpd00067:0:0:""H+"";-1:cpd17415:0:0:""Tetrahomomethionine"";3:cpd00001:0:0:""H2O"";2:cpd00006:0:0:""NADP"";1:cpd00011:0:0:""CO2"";1:cpd17438:0:0:""7-Methylthioheptanaldoxime""",0,(2) cpd00005[0] + (2) cpd00007[0] + (2) cpd00067[0] + (1) cpd17415[0] => (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17438[0],(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Tetrahomomethionine[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 7-Methylthioheptanaldoxime[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4473 (glucosinolate biosynthesis from tetrahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00966 (Glucosinolate biosynthesis); rn01210 (2-Oxocarboxylic acid metabolism),"AraCyc: RXNQT-4311|KEGG: R08673|MetaCyc: RXNQT-4311|PlantCyc: RXNQT-4311|Name: tetrahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating); tetrahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating,decarboxylating)",1.14.13.-,-189.98,12.79,cpd00001;cpd00005;cpd00006;cpd00007;cpd00011;cpd00067;cpd17415;cpd17438,OK,0,rxn27033,GCC|EQC,Primary Database,AT1G16410,RXNQT-4311
175,rxn46186,NA,NA,(2) cpd00007[0] + (1) cpd17415[0] + (2) cpd21035[0] <=> (3) cpd00001[0] + (1) cpd00011[0] + (2) cpd11630[0] + (1) cpd17438[0],-2:cpd00007:0:0:O2;-1:cpd17415:0:0:Tetrahomomethionine;-2:cpd21035:0:0:Reduced flavin;3:cpd00001:0:0:H2O;1:cpd00011:0:0:CO2;2:cpd00067:0:0:H+;2:cpd11630:0:0:Flavin;1:cpd17438:0:0:7-Methylthioheptanaldoxime,0,(2) cpd00007[0] + (1) cpd17415[0] + (2) cpd21035[0] <=> (3) cpd00001[0] + (1) cpd00011[0] + (2) cpd00067[0] + (2) cpd11630[0] + (1) cpd17438[0],(2) O2[0] + (1) Tetrahomomethionine[0] + (2) Reduced flavin[0] <=> (3) H2O[0] + (1) CO2[0] + (2) H+[0] + (2) Flavin[0] + (1) 7-Methylthioheptanaldoxime[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4473 (glucosinolate biosynthesis from tetrahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXNQT-4311,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00011;cpd00067;cpd11630;cpd17415;cpd17438;cpd21035,OK,0,null,HB|GCP|EQP,Primary Database,AT1G16410,RXNQT-4311
176,rxn14285,R08672,"trihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",(2) cpd00005[0] + (2) cpd00007[0] + (1) cpd17411[0] <=> (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17436[0],"-2:cpd00005:0:0:""NADPH"";-2:cpd00007:0:0:""O2"";-2:cpd00067:0:0:""H+"";-1:cpd17411:0:0:""Trihomomethionine"";3:cpd00001:0:0:""H2O"";2:cpd00006:0:0:""NADP"";1:cpd00011:0:0:""CO2"";1:cpd17436:0:0:""6-Methylthiohexanaldoxime""",0,(2) cpd00005[0] + (2) cpd00007[0] + (2) cpd00067[0] + (1) cpd17411[0] => (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd17436[0],(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Trihomomethionine[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 6-Methylthiohexanaldoxime[0],>,>,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4472 (glucosinolate biosynthesis from trihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00966 (Glucosinolate biosynthesis); rn01210 (2-Oxocarboxylic acid metabolism),"AraCyc: RXNQT-4310|KEGG: R08672|MetaCyc: RXNQT-4310|PlantCyc: RXNQT-4310|Name: trihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating); trihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating,decarboxylating)",1.14.13.-,-189.98,12.78,cpd00001;cpd00005;cpd00006;cpd00007;cpd00011;cpd00067;cpd17411;cpd17436,OK,0,rxn27032,GCC|EQC,Primary Database,AT1G16410,RXNQT-4310
177,rxn43769,NA,NA,(2) cpd00007[0] + (1) cpd17411[0] + (2) cpd21035[0] <=> (3) cpd00001[0] + (1) cpd00011[0] + (2) cpd11630[0] + (1) cpd17436[0],-2:cpd00007:0:0:O2;-1:cpd17411:0:0:Trihomomethionine;-2:cpd21035:0:0:Reduced flavin;3:cpd00001:0:0:H2O;1:cpd00011:0:0:CO2;2:cpd00067:0:0:H+;2:cpd11630:0:0:Flavin;1:cpd17436:0:0:6-Methylthiohexanaldoxime,0,(2) cpd00007[0] + (1) cpd17411[0] + (2) cpd21035[0] <=> (3) cpd00001[0] + (1) cpd00011[0] + (2) cpd00067[0] + (2) cpd11630[0] + (1) cpd17436[0],(2) O2[0] + (1) Trihomomethionine[0] + (2) Reduced flavin[0] <=> (3) H2O[0] + (1) CO2[0] + (2) H+[0] + (2) Flavin[0] + (1) 6-Methylthiohexanaldoxime[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4472 (glucosinolate biosynthesis from trihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXNQT-4310,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00011;cpd00067;cpd11630;cpd17411;cpd17436;cpd21035,OK,0,null,HB|GCP|EQP,Primary Database,AT1G16410,RXNQT-4310
178,rxn16426,R09583,"L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating)",(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00065[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd20964[0],"-1:cpd00005:0:0:""NADPH"";-1:cpd00007:0:0:""O2"";-1:cpd00065:0:0:""L-Tryptophan"";1:cpd00001:0:0:""H2O"";1:cpd00006:0:0:""NADP"";1:cpd20964:0:0:""N-Hydroxy-L-tryptophan""",0,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00065[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd20964[0],(1) NADPH[0] + (1) O2[0] + (1) L-Tryptophan[0] => (1) H2O[0] + (1) NADP[0] + (1) N-Hydroxy-L-tryptophan[0],>,>,null,MetaCyc: Auxin-Biosynthesis (Auxin Biosynthesis); CAMALEXIN-SYN (camalexin biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); HORMONE-SYN (Hormone Biosynthesis); INDOLE-PHYTOALEXIN-SYN (Indole Phytoalexin Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PHYTOALEXIN-SYN (Phytoalexin Biosynthesis); PWY-581 (indole-3-acetate biosynthesis II); PWY-601 (glucosinolate biosynthesis from tryptophan); Plant-Hormone-Biosynthesis (Plant Hormone Biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),"AraCyc: RXN-12061|CornCyc: RXN-12061|KEGG: R09583|MaizeCyc: RXN-12061|MetaCyc: RXN-12061|Name: CYP79B1; CYP79B2; CYP79B3; L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating); tryptophan N-hydroxylase; tryptophan N-monooxygenase",1.14.13.125,-90.63,6.54,cpd00001;cpd00005;cpd00006;cpd00007;cpd00065;cpd20964,OK,0,rxn22367,GCC|EQC,Primary Database,G-44036,RXN-12061
179,rxn46851,tryptophan N-hydroxylase,tryptophan N-hydroxylase,(1) cpd00007[0] + (1) cpd00065[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd20964[0],-1:cpd00007:0:0:O2;-1:cpd00065:0:0:L-Tryptophan;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;2:cpd00067:0:0:H+;1:cpd11630:0:0:Flavin;1:cpd20964:0:0:N-Hydroxy-L-tryptophan,0,(1) cpd00007[0] + (1) cpd00065[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd11630[0] + (1) cpd20964[0],(1) O2[0] + (1) L-Tryptophan[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) Flavin[0] + (1) N-Hydroxy-L-tryptophan[0],?,=,null,MetaCyc: Auxin-Biosynthesis (Auxin Biosynthesis); CAMALEXIN-SYN (camalexin biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); HORMONE-SYN (Hormone Biosynthesis); INDOLE-PHYTOALEXIN-SYN (Indole Phytoalexin Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PHYTOALEXIN-SYN (Phytoalexin Biosynthesis); PWY-581 (indole-3-acetate biosynthesis II); PWY-601 (glucosinolate biosynthesis from tryptophan); Plant-Hormone-Biosynthesis (Plant Hormone Biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-12061,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00065;cpd00067;cpd11630;cpd20964;cpd21035,OK,0,null,HB|GCP|EQP,Primary Database,G-44036,RXN-12061
180,rxn00523,R00730,"L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating)",(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00069[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01927[0],"-1:cpd00005:0:0:""NADPH"";-1:cpd00007:0:0:""O2"";-1:cpd00069:0:0:""L-Tyrosine"";1:cpd00001:0:0:""H2O"";1:cpd00006:0:0:""NADP"";1:cpd01927:0:0:""N-Hydroxy-L-tyrosine""",0,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00069[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01927[0],(1) NADPH[0] + (1) O2[0] + (1) L-Tyrosine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-Hydroxy-L-tyrosine[0],>,>,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-7088 (taxiphyllin biosynthesis); PWY-7901 (glucosinolate biosynthesis from tyrosine); PWY-861 (dhurrin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00460 (Cyanoamino acid metabolism); rn01110 (Biosynthesis of secondary metabolites),"AraCyc: TYROSINE-N-MONOOXYGENASE-RXN|CornCyc: TYROSINE-N-MONOOXYGENASE-RXN|KEGG: R00730|MetaCyc: TYROSINE-N-MONOOXYGENASE-RXN|PlantCyc: TYROSINE-N-MONOOXYGENASE-RXN|Name: CYP79A1; L-Tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating); L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating); Tyrosine N-hydroxylase; Tyrosine N-monooxygenase; tyrosine N-hydroxylase; tyrosine N-monooxygenase",1.14.13.41,-90.63,6.28,cpd00001;cpd00005;cpd00006;cpd00007;cpd00069;cpd01927,OK,0,rxn27401;rxn29938;rxn33232,GCC|EQC,Primary Database,G-15326 // G-15327 // G-452 // G-55143,TYROSINE-N-MONOOXYGENASE-RXN
181,rxn46704,CYP79A1,CYP79A1,(1) cpd00007[0] + (1) cpd00069[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd01927[0] + (1) cpd11630[0],-1:cpd00007:0:0:O2;-1:cpd00069:0:0:L-Tyrosine;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;2:cpd00067:0:0:H+;1:cpd01927:0:0:N-Hydroxy-L-tyrosine;1:cpd11630:0:0:Flavin,0,(1) cpd00007[0] + (1) cpd00069[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd01927[0] + (1) cpd11630[0],(1) O2[0] + (1) L-Tyrosine[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) N-Hydroxy-L-tyrosine[0] + (1) Flavin[0],?,=,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-7088 (taxiphyllin biosynthesis); PWY-7901 (glucosinolate biosynthesis from tyrosine); PWY-861 (dhurrin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: TYROSINE-N-MONOOXYGENASE-RXN,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00067;cpd00069;cpd01927;cpd11630;cpd21035,OK,0,null,HB|GCP|EQP,Primary Database,G-15326 // G-15327 // G-452 // G-55143,TYROSINE-N-MONOOXYGENASE-RXN
182,rxn22372,RXN-12068.c,"L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating)",(1) cpd20963[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd11229[0],"-1:cpd00067:0:0:""H+"";-1:cpd20963:0:0:""N,N-Dihydroxy-L-phenylalanine"";1:cpd00001:0:0:""H2O"";1:cpd00011:0:0:""CO2"";1:cpd11229:0:0:""N-Benzylformamide""",0,(1) cpd00067[0] + (1) cpd20963[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd11229[0],"(1) H+[0] + (1) N,N-Dihydroxy-L-phenylalanine[0] => (1) H2O[0] + (1) CO2[0] + (1) N-Benzylformamide[0]",>,>,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); PWY-7824 (prunasin and amygdalin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),"AraCyc: RXN-12068|MetaCyc: RXN-12068|PlantCyc: RXN-12068|Name: L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating); N,N-dihydroxy-L-phenylalanine carboxy-lyase",null,-37,1.88,cpd00001;cpd00011;cpd00067;cpd11229;cpd20963,OK,0,null,GCC|EQC,Primary Database,AT5G05260 // G-44754,RXN-12068
183,rxn04971,R07190,R07190,(1) cpd11185[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd02667[0],"-1:cpd00067:0:0:""H+"";-1:cpd11185:0:0:""N,N-Dihydroxy-L-tyrosine"";1:cpd00001:0:0:""H2O"";1:cpd00011:0:0:""CO2"";1:cpd02667:0:0:""(Z)-4-Hydroxyphenylacetaldehyde-oxime""",0,(1) cpd00067[0] + (1) cpd11185[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd02667[0],"(1) H+[0] + (1) N,N-Dihydroxy-L-tyrosine[0] => (1) H2O[0] + (1) CO2[0] + (1) (Z)-4-Hydroxyphenylacetaldehyde-oxime[0]",>,>,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-7088 (taxiphyllin biosynthesis); PWY-7901 (glucosinolate biosynthesis from tyrosine); PWY-861 (dhurrin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00460 (Cyanoamino acid metabolism); rn01110 (Biosynthesis of secondary metabolites),"AraCyc: RXN-7749|CornCyc: RXN-7749|KEGG: R07190|MetaCyc: RXN-7749|PlantCyc: RXN-7749|Name: CYP79A1; L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating); N,N-dihydroxy-L-tyrosine carboxy-lyase; tyrosine N-hydroxylase; tyrosine N-monooxygenase",1.14.13.41,-15.4,3.68,cpd00001;cpd00011;cpd00067;cpd02667;cpd11185,OK,0,rxn24421;rxn28365;rxn32743,GCC|EQC,Primary Database,G-15326 // G-15327 // G-452 // G-55143,RXN-7749
184,rxn46615,CYP79A1,CYP79A1,(1) cpd11185[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd02664[0],"-1:cpd00067:0:0:H+;-1:cpd11185:0:0:N,N-Dihydroxy-L-tyrosine;1:cpd00001:0:0:H2O;1:cpd00011:0:0:CO2;1:cpd02664:0:0:(E)-4-Hydroxyphenylacetaldehyde-oxime",0,(1) cpd00067[0] + (1) cpd11185[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd02664[0],"(1) H+[0] + (1) N,N-Dihydroxy-L-tyrosine[0] <=> (1) H2O[0] + (1) CO2[0] + (1) (E)-4-Hydroxyphenylacetaldehyde-oxime[0]",>,=,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-7088 (taxiphyllin biosynthesis); PWY-7901 (glucosinolate biosynthesis from tyrosine); PWY-861 (dhurrin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-7749,null,-15.4,3.68,cpd00001;cpd00011;cpd00067;cpd02664;cpd11185,OK,0,null,GCC|EQC,Primary Database,G-15326 // G-15327 // G-452 // G-55143,RXN-7749
185,rxn16424,R09580,"N-hydroxy-L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating)",(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd20960[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd20963[0],"-1:cpd00005:0:0:""NADPH"";-1:cpd00007:0:0:""O2"";-1:cpd00067:0:0:""H+"";-1:cpd20960:0:0:""N-Hydroxy-L-phenylalanine"";1:cpd00001:0:0:""H2O"";1:cpd00006:0:0:""NADP"";1:cpd20963:0:0:""N,N-Dihydroxy-L-phenylalanine""",0,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd20960[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd20963[0],"(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) N-Hydroxy-L-phenylalanine[0] => (1) H2O[0] + (1) NADP[0] + (1) N,N-Dihydroxy-L-phenylalanine[0]",>,>,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); PWY-7824 (prunasin and amygdalin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)|KEGG: rn00460 (Cyanoamino acid metabolism); rn01110 (Biosynthesis of secondary metabolites),"AraCyc: RXN-12067|KEGG: R09580|MetaCyc: RXN-12067|PlantCyc: RXN-12067|Name: CYP79A2; L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating); N-hydroxy-L-phenylalanine N-monooxygenase; N-hydroxy-L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating); phenylalanine N-hydroxylase",1.14.13.124,-83.95,6.36,cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd20960;cpd20963,OK,0,null,GCC|EQC,Primary Database,AT5G05260 // G-44754,RXN-12067
186,rxn40967,phenylalanine N-hydroxylase,phenylalanine N-hydroxylase,(1) cpd00007[0] + (1) cpd20960[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd20963[0],"-1:cpd00007:0:0:O2;-1:cpd20960:0:0:N-Hydroxy-L-phenylalanine;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;1:cpd00067:0:0:H+;1:cpd11630:0:0:Flavin;1:cpd20963:0:0:N,N-Dihydroxy-L-phenylalanine",0,(1) cpd00007[0] + (1) cpd20960[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd11630[0] + (1) cpd20963[0],"(1) O2[0] + (1) N-Hydroxy-L-phenylalanine[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (1) H+[0] + (1) Flavin[0] + (1) N,N-Dihydroxy-L-phenylalanine[0]",?,=,null,MetaCyc: CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); PWY-7824 (prunasin and amygdalin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-12067,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00067;cpd11630;cpd20960;cpd20963;cpd21035,OK,0,null,HB|GCP|EQP,Primary Database,AT5G05260 // G-44754,RXN-12067
